,SITE,TRANSECT,REPLICATE,SIZE_MM,NUM_AO,AREA,YEAR,MONTH,DATE,RECORD_ID
305,NAPL,2,A,,0,300,2013,8,2013-08-22,432
304,NAPL,1,D,75.0,0,300,2013,8,2013-08-22,433
303,NAPL,1,C,70.0,0,300,2013,8,2013-08-22,434
302,NAPL,1,B,,0,300,2013,8,2013-08-22,435
301,NAPL,1,A,65.0,1,300,2013,8,2013-08-22,436
300,NAPL,1,A,62.0,0,300,2013,8,2013-08-22,437
333,NAPL,5,B,92.0,0,300,2013,8,2013-08-22,438
316,NAPL,3,B,75.0,0,300,2013,8,2013-08-22,439
315,NAPL,3,B,70.0,0,300,2013,8,2013-08-22,440
318,NAPL,3,B,90.0,0,300,2013,8,2013-08-22,441
331,NAPL,5,B,48.0,0,300,2013,8,2013-08-22,442
330,NAPL,5,A,76.0,1,300,2013,8,2013-08-22,443
329,NAPL,5,A,68.0,1,300,2013,8,2013-08-22,444
317,NAPL,3,B,85.0,0,300,2013,8,2013-08-22,445
327,NAPL,4,C,,0,300,2013,8,2013-08-22,446
326,NAPL,4,B,,0,300,2013,8,2013-08-22,447
328,NAPL,4,D,,0,300,2013,8,2013-08-22,448
324,NAPL,3,D,75.0,0,300,2013,8,2013-08-22,449
323,NAPL,3,D,72.0,0,300,2013,8,2013-08-22,450
322,NAPL,3,D,60.0,0,300,2013,8,2013-08-22,451
321,NAPL,3,C,75.0,0,300,2013,8,2013-08-22,452
320,NAPL,3,C,70.0,0,300,2013,8,2013-08-22,453
319,NAPL,3,C,68.0,0,300,2013,8,2013-08-22,454
325,NAPL,4,A,,0,300,2013,8,2013-08-22,455
382,MOHK,2,C,60.0,1,300,2013,8,2013-08-23,456
377,MOHK,1,D,80.0,0,300,2013,8,2013-08-23,457
381,MOHK,2,B,83.0,0,300,2013,8,2013-08-23,458
379,MOHK,2,B,60.0,1,300,2013,8,2013-08-23,459
378,MOHK,2,A,62.0,0,300,2013,8,2013-08-23,460
376,MOHK,1,D,78.0,1,300,2013,8,2013-08-23,461
385,MOHK,3,A,67.0,1,300,2013,8,2013-08-23,462
374,MOHK,1,C,85.0,0,300,2013,8,2013-08-23,463
373,MOHK,1,C,75.0,1,300,2013,8,2013-08-23,464
372,MOHK,1,B,80.0,0,300,2013,8,2013-08-23,465
371,MOHK,1,A,,0,300,2013,8,2013-08-23,466
383,MOHK,2,D,60.0,1,300,2013,8,2013-08-23,467
375,MOHK,1,D,76.0,1,300,2013,8,2013-08-23,468
384,MOHK,3,A,60.0,1,300,2013,8,2013-08-23,469
380,MOHK,2,B,65.0,0,300,2013,8,2013-08-23,470
386,MOHK,3,B,,0,300,2013,8,2013-08-23,471
387,MOHK,3,C,87.0,0,300,2013,8,2013-08-23,472
388,MOHK,3,D,,0,300,2013,8,2013-08-23,473
420,AQUE,5,C,75.0,1,300,2013,8,2013-08-26,474
413,AQUE,4,D,73.0,0,300,2013,8,2013-08-26,475
414,AQUE,4,D,85.0,0,300,2013,8,2013-08-26,476
415,AQUE,4,D,86.0,0,300,2013,8,2013-08-26,477
416,AQUE,5,A,47.0,0,300,2013,8,2013-08-26,478
417,AQUE,5,A,48.0,0,300,2013,8,2013-08-26,479
418,AQUE,5,B,,0,300,2013,8,2013-08-26,480
419,AQUE,5,C,70.0,1,300,2013,8,2013-08-26,481
421,AQUE,5,C,78.0,1,300,2013,8,2013-08-26,482
422,AQUE,5,C,85.0,0,300,2013,8,2013-08-26,483
423,AQUE,5,C,95.0,0,300,2013,8,2013-08-26,484
424,AQUE,5,D,,0,300,2013,8,2013-08-26,485
426,AQUE,6,B,,0,300,2013,8,2013-08-26,486
411,AQUE,4,B,,0,300,2013,8,2013-08-26,487
427,AQUE,6,C,,0,300,2013,8,2013-08-26,488
428,AQUE,6,D,,0,300,2013,8,2013-08-26,489
429,AQUE,7,A,56.0,0,300,2013,8,2013-08-26,490
430,AQUE,7,B,55.0,0,300,2013,8,2013-08-26,491
8926,AQUE,5,C,65.0,0,300,2013,8,2013-08-26,492
431,AQUE,7,C,,0,300,2013,8,2013-08-26,493
6266,AQUE,5,C,60.0,0,300,2013,8,2013-08-26,494
8731,AQUE,5,C,65.0,0,300,2013,8,2013-08-26,495
432,AQUE,7,D,,0,300,2013,8,2013-08-26,496
8536,AQUE,5,C,65.0,0,300,2013,8,2013-08-26,497
425,AQUE,6,A,,0,300,2013,8,2013-08-26,498
410,AQUE,4,A,85.0,0,300,2013,8,2013-08-26,499
412,AQUE,4,C,,0,300,2013,8,2013-08-26,500
408,AQUE,4,A,78.0,0,300,2013,8,2013-08-26,501
389,AQUE,1,A,75.0,0,300,2013,8,2013-08-26,502
390,AQUE,1,A,80.0,0,300,2013,8,2013-08-26,503
391,AQUE,1,B,65.0,0,300,2013,8,2013-08-26,504
392,AQUE,1,B,80.0,0,300,2013,8,2013-08-26,505
393,AQUE,1,B,90.0,0,300,2013,8,2013-08-26,506
394,AQUE,1,C,80.0,0,300,2013,8,2013-08-26,507
395,AQUE,1,C,85.0,0,300,2013,8,2013-08-26,508
396,AQUE,1,D,,0,300,2013,8,2013-08-26,509
397,AQUE,2,A,,0,300,2013,8,2013-08-26,510
409,AQUE,4,A,81.0,0,300,2013,8,2013-08-26,511
399,AQUE,2,B,78.0,0,300,2013,8,2013-08-26,512
400,AQUE,2,C,,0,300,2013,8,2013-08-26,513
401,AQUE,2,D,,0,300,2013,8,2013-08-26,514
398,AQUE,2,B,58.0,0,300,2013,8,2013-08-26,515
403,AQUE,3,B,,0,300,2013,8,2013-08-26,516
402,AQUE,3,A,,0,300,2013,8,2013-08-26,517
5247,AQUE,5,C,60.0,0,300,2013,8,2013-08-26,518
407,AQUE,4,A,75.0,0,300,2013,8,2013-08-26,519
8341,AQUE,5,C,65.0,0,300,2013,8,2013-08-26,520
405,AQUE,3,D,,0,300,2013,8,2013-08-26,521
404,AQUE,3,C,,0,300,2013,8,2013-08-26,522
406,AQUE,4,A,65.0,0,300,2013,8,2013-08-26,523
443,CARP,2,B,,0,300,2013,8,2013-08-27,524
447,CARP,2,C,95.0,0,300,2013,8,2013-08-27,525
446,CARP,2,C,86.0,0,300,2013,8,2013-08-27,526
441,CARP,2,A,70.0,0,300,2013,8,2013-08-27,527
445,CARP,2,C,82.0,0,300,2013,8,2013-08-27,528
440,CARP,2,A,68.0,1,300,2013,8,2013-08-27,529
7270,CARP,2,C,90.0,0,300,2013,8,2013-08-27,530
438,CARP,1,D,78.0,0,300,2013,8,2013-08-27,531
7269,CARP,2,C,80.0,0,300,2013,8,2013-08-27,532
444,CARP,2,C,68.0,0,300,2013,8,2013-08-27,533
439,CARP,2,A,66.0,1,300,2013,8,2013-08-27,534
469,CARP,5,A,77.0,0,300,2013,8,2013-08-27,535
470,CARP,5,A,78.0,0,300,2013,8,2013-08-27,536
436,CARP,1,D,75.0,0,300,2013,8,2013-08-27,537
435,CARP,1,C,81.0,0,300,2013,8,2013-08-27,538
434,CARP,1,B,,0,300,2013,8,2013-08-27,539
433,CARP,1,A,77.0,1,300,2013,8,2013-08-27,540
6270,CARP,5,A,68.0,0,300,2013,8,2013-08-27,541
6269,CARP,2,D,75.0,0,300,2013,8,2013-08-27,542
6268,CARP,2,D,72.0,0,300,2013,8,2013-08-27,543
6267,CARP,2,C,70.0,0,300,2013,8,2013-08-27,544
7628,CARP,2,C,80.0,0,300,2013,8,2013-08-27,545
5251,CARP,5,A,68.0,0,300,2013,8,2013-08-27,546
5250,CARP,2,D,75.0,0,300,2013,8,2013-08-27,547
5249,CARP,2,D,72.0,0,300,2013,8,2013-08-27,548
5248,CARP,2,C,70.0,0,300,2013,8,2013-08-27,549
437,CARP,1,D,76.0,0,300,2013,8,2013-08-27,550
7629,CARP,2,C,90.0,0,300,2013,8,2013-08-27,551
442,CARP,2,A,80.0,1,300,2013,8,2013-08-27,552
448,CARP,2,D,78.0,0,300,2013,8,2013-08-27,553
493,CARP,8,A,75.0,0,300,2013,8,2013-08-27,554
494,CARP,8,B,,0,300,2013,8,2013-08-27,555
495,CARP,8,C,,0,300,2013,8,2013-08-27,556
496,CARP,8,D,,0,300,2013,8,2013-08-27,557
497,CARP,9,A,73.0,0,300,2013,8,2013-08-27,558
498,CARP,9,A,86.0,0,300,2013,8,2013-08-27,559
499,CARP,9,B,70.0,0,300,2013,8,2013-08-27,560
500,CARP,9,B,72.0,0,300,2013,8,2013-08-27,561
492,CARP,7,D,79.0,0,300,2013,8,2013-08-27,562
501,CARP,9,B,75.0,0,300,2013,8,2013-08-27,563
503,CARP,9,B,83.0,0,300,2013,8,2013-08-27,564
504,CARP,9,B,85.0,0,300,2013,8,2013-08-27,565
505,CARP,9,B,88.0,0,300,2013,8,2013-08-27,566
506,CARP,9,C,60.0,0,300,2013,8,2013-08-27,567
507,CARP,9,C,65.0,0,300,2013,8,2013-08-27,568
509,CARP,9,C,70.0,0,300,2013,8,2013-08-27,569
510,CARP,9,C,86.0,0,300,2013,8,2013-08-27,570
511,CARP,9,D,62.0,0,300,2013,8,2013-08-27,571
502,CARP,9,B,80.0,0,300,2013,8,2013-08-27,572
512,CARP,9,D,65.0,0,300,2013,8,2013-08-27,573
491,CARP,7,C,110.0,0,300,2013,8,2013-08-27,574
489,CARP,7,A,,0,300,2013,8,2013-08-27,575
471,CARP,5,A,80.0,0,300,2013,8,2013-08-27,576
472,CARP,5,B,63.0,0,300,2013,8,2013-08-27,577
473,CARP,5,B,75.0,0,300,2013,8,2013-08-27,578
474,CARP,5,C,70.0,0,300,2013,8,2013-08-27,579
475,CARP,5,C,72.0,0,300,2013,8,2013-08-27,580
476,CARP,5,C,75.0,0,300,2013,8,2013-08-27,581
477,CARP,5,C,78.0,0,300,2013,8,2013-08-27,582
478,CARP,5,D,65.0,0,300,2013,8,2013-08-27,583
490,CARP,7,B,65.0,0,300,2013,8,2013-08-27,584
479,CARP,5,D,70.0,0,300,2013,8,2013-08-27,585
481,CARP,5,D,80.0,0,300,2013,8,2013-08-27,586
482,CARP,5,D,84.0,0,300,2013,8,2013-08-27,587
483,CARP,6,A,65.0,0,300,2013,8,2013-08-27,588
484,CARP,6,B,,0,300,2013,8,2013-08-27,589
485,CARP,6,C,,0,300,2013,8,2013-08-27,590
486,CARP,6,D,65.0,0,300,2013,8,2013-08-27,591
487,CARP,6,D,80.0,0,300,2013,8,2013-08-27,592
488,CARP,6,D,82.0,0,300,2013,8,2013-08-27,593
480,CARP,5,D,75.0,0,300,2013,8,2013-08-27,594
10019,CARP,2,C,85.0,0,300,2013,8,2013-08-27,595
508,CARP,9,C,68.0,0,300,2013,8,2013-08-27,596
9967,CARP,2,C,85.0,0,300,2013,8,2013-08-27,597
8537,CARP,2,C,75.0,0,300,2013,8,2013-08-27,598
461,CARP,4,B,,0,300,2013,8,2013-08-27,599
460,CARP,4,A,60.0,0,300,2013,8,2013-08-27,600
459,CARP,4,A,59.0,0,300,2013,8,2013-08-27,601
8342,CARP,2,C,75.0,0,300,2013,8,2013-08-27,602
458,CARP,3,D,65.0,0,300,2013,8,2013-08-27,603
457,CARP,3,C,,0,300,2013,8,2013-08-27,604
456,CARP,3,B,,0,300,2013,8,2013-08-27,605
7988,CARP,2,C,90.0,0,300,2013,8,2013-08-27,606
7987,CARP,2,C,80.0,0,300,2013,8,2013-08-27,607
455,CARP,3,A,,0,300,2013,8,2013-08-27,608
454,CARP,2,D,90.0,0,300,2013,8,2013-08-27,609
453,CARP,2,D,87.0,0,300,2013,8,2013-08-27,610
452,CARP,2,D,85.0,0,300,2013,8,2013-08-27,611
451,CARP,2,D,83.0,0,300,2013,8,2013-08-27,612
450,CARP,2,D,82.0,0,300,2013,8,2013-08-27,613
449,CARP,2,D,79.0,0,300,2013,8,2013-08-27,614
462,CARP,4,C,79.0,0,300,2013,8,2013-08-27,615
9993,CARP,2,C,85.0,0,300,2013,8,2013-08-27,616
9941,CARP,2,C,85.0,0,300,2013,8,2013-08-27,617
468,CARP,5,A,76.0,0,300,2013,8,2013-08-27,618
9915,CARP,2,C,85.0,0,300,2013,8,2013-08-27,619
9889,CARP,2,C,85.0,0,300,2013,8,2013-08-27,620
9863,CARP,2,C,85.0,0,300,2013,8,2013-08-27,621
8927,CARP,2,C,75.0,0,300,2013,8,2013-08-27,622
467,CARP,5,A,75.0,0,300,2013,8,2013-08-27,623
466,CARP,5,A,71.0,0,300,2013,8,2013-08-27,624
465,CARP,5,A,65.0,0,300,2013,8,2013-08-27,625
8732,CARP,2,C,75.0,0,300,2013,8,2013-08-27,626
464,CARP,4,D,78.0,0,300,2013,8,2013-08-27,627
463,CARP,4,C,81.0,0,300,2013,8,2013-08-27,628
5254,CARP,2,D,72.0,0,300,2014,8,2014-08-25,629
7630,CARP,2,D,80.0,0,300,2014,8,2014-08-25,630
7271,CARP,2,D,80.0,0,300,2014,8,2014-08-25,631
7989,CARP,2,D,80.0,0,300,2014,8,2014-08-25,632
6271,CARP,1,C,75.0,0,300,2014,8,2014-08-25,633
6272,CARP,1,D,79.0,0,300,2014,8,2014-08-25,634
5260,CARP,8,A,70.0,0,300,2014,8,2014-08-25,635
5259,CARP,5,D,85.0,0,300,2014,8,2014-08-25,636
5258,CARP,5,B,90.0,0,300,2014,8,2014-08-25,637
5257,CARP,2,D,82.0,0,300,2014,8,2014-08-25,638
6279,CARP,8,A,70.0,0,300,2014,8,2014-08-25,639
6278,CARP,5,D,85.0,0,300,2014,8,2014-08-25,640
6277,CARP,5,B,90.0,0,300,2014,8,2014-08-25,641
6276,CARP,2,D,82.0,0,300,2014,8,2014-08-25,642
5256,CARP,2,D,77.0,0,300,2014,8,2014-08-25,643
6274,CARP,2,D,75.0,0,300,2014,8,2014-08-25,644
6273,CARP,2,D,72.0,0,300,2014,8,2014-08-25,645
5252,CARP,1,C,75.0,0,300,2014,8,2014-08-25,646
5253,CARP,1,D,79.0,0,300,2014,8,2014-08-25,647
5255,CARP,2,D,75.0,0,300,2014,8,2014-08-25,648
6275,CARP,2,D,77.0,0,300,2014,8,2014-08-25,649
582,CARP,9,D,,1,300,2014,8,2014-08-25,650
574,CARP,8,D,,0,300,2014,8,2014-08-25,651
559,CARP,6,D,85.0,0,300,2014,8,2014-08-25,652
558,CARP,6,D,82.0,0,300,2014,8,2014-08-25,653
557,CARP,6,D,80.0,0,300,2014,8,2014-08-25,654
556,CARP,6,D,79.0,0,300,2014,8,2014-08-25,655
555,CARP,6,D,72.0,0,300,2014,8,2014-08-25,656
554,CARP,6,D,68.0,0,300,2014,8,2014-08-25,657
553,CARP,6,C,75.0,0,300,2014,8,2014-08-25,658
552,CARP,6,B,80.0,0,300,2014,8,2014-08-25,659
551,CARP,6,B,72.0,0,300,2014,8,2014-08-25,660
579,CARP,9,C,,0,300,2014,8,2014-08-25,661
550,CARP,6,A,72.0,0,300,2014,8,2014-08-25,662
549,CARP,5,D,62.0,0,300,2014,8,2014-08-25,663
548,CARP,5,C,83.0,0,300,2014,8,2014-08-25,664
547,CARP,5,C,80.0,0,300,2014,8,2014-08-25,665
546,CARP,5,B,85.0,0,300,2014,8,2014-08-25,666
560,CARP,6,D,86.0,0,300,2014,8,2014-08-25,667
545,CARP,5,B,75.0,0,300,2014,8,2014-08-25,668
561,CARP,7,A,60.0,0,300,2014,8,2014-08-25,669
563,CARP,7,B,,0,300,2014,8,2014-08-25,670
578,CARP,9,B,108.0,1,300,2014,8,2014-08-25,671
577,CARP,9,B,79.0,0,300,2014,8,2014-08-25,672
576,CARP,9,A,89.0,0,300,2014,8,2014-08-25,673
575,CARP,9,A,78.0,0,300,2014,8,2014-08-25,674
581,CARP,9,D,86.0,0,300,2014,8,2014-08-25,675
573,CARP,8,C,83.0,0,300,2014,8,2014-08-25,676
572,CARP,8,C,78.0,0,300,2014,8,2014-08-25,677
571,CARP,8,C,75.0,0,300,2014,8,2014-08-25,678
570,CARP,8,B,72.0,0,300,2014,8,2014-08-25,679
569,CARP,8,A,93.0,0,300,2014,8,2014-08-25,680
568,CARP,8,A,87.0,0,300,2014,8,2014-08-25,681
567,CARP,8,A,73.0,0,300,2014,8,2014-08-25,682
566,CARP,7,D,,0,300,2014,8,2014-08-25,683
565,CARP,7,C,87.0,0,300,2014,8,2014-08-25,684
564,CARP,7,C,78.0,0,300,2014,8,2014-08-25,685
562,CARP,7,A,72.0,0,300,2014,8,2014-08-25,686
544,CARP,5,A,85.0,0,300,2014,8,2014-08-25,687
580,CARP,9,D,84.0,0,300,2014,8,2014-08-25,688
542,CARP,4,C,,0,300,2014,8,2014-08-25,689
527,CARP,2,D,84.0,0,300,2014,8,2014-08-25,690
526,CARP,2,D,78.0,0,300,2014,8,2014-08-25,691
525,CARP,2,D,74.0,0,300,2014,8,2014-08-25,692
524,CARP,2,D,70.0,0,300,2014,8,2014-08-25,693
543,CARP,4,D,86.0,0,300,2014,8,2014-08-25,694
522,CARP,2,B,,0,300,2014,8,2014-08-25,695
521,CARP,2,A,,0,300,2014,8,2014-08-25,696
520,CARP,1,D,78.0,0,300,2014,8,2014-08-25,697
519,CARP,1,D,71.0,0,300,2014,8,2014-08-25,698
518,CARP,1,D,68.0,0,300,2014,8,2014-08-25,699
517,CARP,1,C,65.0,0,300,2014,8,2014-08-25,700
516,CARP,1,C,60.0,0,300,2014,8,2014-08-25,701
515,CARP,1,B,70.0,0,300,2014,8,2014-08-25,702
514,CARP,1,A,73.0,0,300,2014,8,2014-08-25,703
513,CARP,1,A,70.0,0,300,2014,8,2014-08-25,704
528,CARP,2,D,85.0,0,300,2014,8,2014-08-25,705
529,CARP,2,D,89.0,0,300,2014,8,2014-08-25,706
523,CARP,2,C,,0,300,2014,8,2014-08-25,707
530,CARP,2,D,90.0,0,300,2014,8,2014-08-25,708
538,CARP,4,A,82.0,0,300,2014,8,2014-08-25,709
539,CARP,4,A,83.0,0,300,2014,8,2014-08-25,710
537,CARP,4,A,81.0,0,300,2014,8,2014-08-25,711
535,CARP,3,D,,0,300,2014,8,2014-08-25,712
534,CARP,3,C,,0,300,2014,8,2014-08-25,713
536,CARP,4,A,78.0,0,300,2014,8,2014-08-25,714
533,CARP,3,B,,0,300,2014,8,2014-08-25,715
532,CARP,3,A,,0,300,2014,8,2014-08-25,716
531,CARP,2,D,95.0,0,300,2014,8,2014-08-25,717
540,CARP,4,A,105.0,0,300,2014,8,2014-08-25,718
541,CARP,4,B,81.0,0,300,2014,8,2014-08-25,719
5269,NAPL,2,B,90.0,0,300,2014,8,2014-08-26,720
616,NAPL,2,D,70.0,0,300,2014,8,2014-08-26,721
621,NAPL,2,D,95.0,1,300,2014,8,2014-08-26,722
620,NAPL,2,D,88.0,0,300,2014,8,2014-08-26,723
619,NAPL,2,D,85.0,0,300,2014,8,2014-08-26,724
618,NAPL,2,D,80.0,0,300,2014,8,2014-08-26,725
617,NAPL,2,D,75.0,0,300,2014,8,2014-08-26,726
5268,NAPL,2,B,85.0,0,300,2014,8,2014-08-26,727
615,NAPL,2,C,105.0,0,300,2014,8,2014-08-26,728
611,NAPL,2,C,82.0,0,300,2014,8,2014-08-26,729
613,NAPL,2,C,95.0,0,300,2014,8,2014-08-26,730
612,NAPL,2,C,90.0,0,300,2014,8,2014-08-26,731
5271,NAPL,2,D,100.0,0,300,2014,8,2014-08-26,732
5261,NAPL,1,C,70.0,0,300,2014,8,2014-08-26,733
5262,NAPL,1,D,70.0,0,300,2014,8,2014-08-26,734
5263,NAPL,1,D,75.0,0,300,2014,8,2014-08-26,735
5267,NAPL,2,B,68.0,0,300,2014,8,2014-08-26,736
5273,NAPL,4,A,65.0,1,300,2014,8,2014-08-26,737
5270,NAPL,2,C,70.0,0,300,2014,8,2014-08-26,738
5272,NAPL,3,B,80.0,0,300,2014,8,2014-08-26,739
5264,NAPL,2,A,82.0,0,300,2014,8,2014-08-26,740
5265,NAPL,2,A,85.0,0,300,2014,8,2014-08-26,741
614,NAPL,2,C,100.0,0,300,2014,8,2014-08-26,742
5266,NAPL,2,A,90.0,0,300,2014,8,2014-08-26,743
637,NAPL,3,D,64.0,0,300,2014,8,2014-08-26,744
623,NAPL,3,A,84.0,0,300,2014,8,2014-08-26,745
646,NAPL,4,B,,0,300,2014,8,2014-08-26,746
645,NAPL,4,A,,1,300,2014,8,2014-08-26,747
644,NAPL,4,A,80.0,0,300,2014,8,2014-08-26,748
643,NAPL,4,A,63.0,0,300,2014,8,2014-08-26,749
642,NAPL,3,D,95.0,0,300,2014,8,2014-08-26,750
641,NAPL,3,D,80.0,0,300,2014,8,2014-08-26,751
640,NAPL,3,D,75.0,0,300,2014,8,2014-08-26,752
639,NAPL,3,D,71.0,0,300,2014,8,2014-08-26,753
638,NAPL,3,D,70.0,0,300,2014,8,2014-08-26,754
5274,NAPL,4,A,75.0,1,300,2014,8,2014-08-26,755
636,NAPL,3,C,86.0,0,300,2014,8,2014-08-26,756
635,NAPL,3,C,80.0,0,300,2014,8,2014-08-26,757
634,NAPL,3,C,72.0,0,300,2014,8,2014-08-26,758
633,NAPL,3,C,70.0,0,300,2014,8,2014-08-26,759
649,NAPL,5,A,65.0,0,300,2014,8,2014-08-26,760
631,NAPL,3,B,88.0,0,300,2014,8,2014-08-26,761
630,NAPL,3,B,84.0,0,300,2014,8,2014-08-26,762
629,NAPL,3,B,83.0,0,300,2014,8,2014-08-26,763
628,NAPL,3,B,81.0,0,300,2014,8,2014-08-26,764
627,NAPL,3,B,77.0,0,300,2014,8,2014-08-26,765
626,NAPL,3,B,74.0,0,300,2014,8,2014-08-26,766
625,NAPL,3,B,65.0,0,300,2014,8,2014-08-26,767
624,NAPL,3,A,97.0,0,300,2014,8,2014-08-26,768
622,NAPL,3,A,75.0,0,300,2014,8,2014-08-26,769
610,NAPL,2,C,78.0,0,300,2014,8,2014-08-26,770
650,NAPL,5,A,70.0,1,300,2014,8,2014-08-26,771
608,NAPL,2,B,82.0,0,300,2014,8,2014-08-26,772
6281,NAPL,1,D,70.0,0,300,2014,8,2014-08-26,773
6282,NAPL,1,D,75.0,0,300,2014,8,2014-08-26,774
6283,NAPL,2,A,82.0,0,300,2014,8,2014-08-26,775
6284,NAPL,2,A,85.0,0,300,2014,8,2014-08-26,776
6285,NAPL,2,A,90.0,0,300,2014,8,2014-08-26,777
6286,NAPL,2,B,68.0,0,300,2014,8,2014-08-26,778
6287,NAPL,2,B,85.0,0,300,2014,8,2014-08-26,779
6288,NAPL,2,B,90.0,0,300,2014,8,2014-08-26,780
6289,NAPL,2,C,70.0,0,300,2014,8,2014-08-26,781
6290,NAPL,2,D,100.0,0,300,2014,8,2014-08-26,782
6291,NAPL,3,B,80.0,0,300,2014,8,2014-08-26,783
6292,NAPL,4,A,65.0,1,300,2014,8,2014-08-26,784
6293,NAPL,4,A,75.0,1,300,2014,8,2014-08-26,785
7272,NAPL,9,A,70.0,0,300,2014,8,2014-08-26,786
7273,NAPL,9,B,75.0,0,300,2014,8,2014-08-26,787
7631,NAPL,9,A,70.0,0,300,2014,8,2014-08-26,788
7632,NAPL,9,B,75.0,0,300,2014,8,2014-08-26,789
7990,NAPL,9,A,70.0,0,300,2014,8,2014-08-26,790
7991,NAPL,9,B,75.0,0,300,2014,8,2014-08-26,791
8343,NAPL,2,C,80.0,1,300,2014,8,2014-08-26,792
8538,NAPL,2,C,80.0,1,300,2014,8,2014-08-26,793
8733,NAPL,2,C,80.0,1,300,2014,8,2014-08-26,794
8928,NAPL,2,C,80.0,1,300,2014,8,2014-08-26,795
6280,NAPL,1,C,70.0,0,300,2014,8,2014-08-26,796
609,NAPL,2,B,84.0,0,300,2014,8,2014-08-26,797
647,NAPL,4,C,78.0,0,300,2014,8,2014-08-26,798
584,NAPL,1,A,84.0,0,300,2014,8,2014-08-26,799
607,NAPL,2,B,81.0,0,300,2014,8,2014-08-26,800
606,NAPL,2,B,80.0,0,300,2014,8,2014-08-26,801
605,NAPL,2,B,78.0,0,300,2014,8,2014-08-26,802
604,NAPL,2,B,77.0,0,300,2014,8,2014-08-26,803
603,NAPL,2,B,72.0,0,300,2014,8,2014-08-26,804
602,NAPL,2,B,70.0,0,300,2014,8,2014-08-26,805
601,NAPL,2,A,80.0,0,300,2014,8,2014-08-26,806
600,NAPL,2,A,65.0,0,300,2014,8,2014-08-26,807
599,NAPL,1,D,110.0,0,300,2014,8,2014-08-26,808
598,NAPL,1,D,90.0,0,300,2014,8,2014-08-26,809
597,NAPL,1,D,85.0,0,300,2014,8,2014-08-26,810
596,NAPL,1,D,79.0,0,300,2014,8,2014-08-26,811
595,NAPL,1,D,72.0,0,300,2014,8,2014-08-26,812
594,NAPL,1,D,68.0,0,300,2014,8,2014-08-26,813
593,NAPL,1,D,65.0,0,300,2014,8,2014-08-26,814
592,NAPL,1,C,85.0,0,300,2014,8,2014-08-26,815
591,NAPL,1,C,84.0,0,300,2014,8,2014-08-26,816
590,NAPL,1,C,83.0,0,300,2014,8,2014-08-26,817
589,NAPL,1,C,78.0,0,300,2014,8,2014-08-26,818
588,NAPL,1,C,75.0,0,300,2014,8,2014-08-26,819
587,NAPL,1,C,72.0,0,300,2014,8,2014-08-26,820
586,NAPL,1,C,60.0,0,300,2014,8,2014-08-26,821
585,NAPL,1,B,105.0,1,300,2014,8,2014-08-26,822
583,NAPL,1,A,82.0,0,300,2014,8,2014-08-26,823
648,NAPL,4,D,,0,300,2014,8,2014-08-26,824
632,NAPL,3,B,,1,300,2014,8,2014-08-26,825
708,NAPL,9,B,79.0,0,300,2014,8,2014-08-26,826
683,NAPL,7,A,80.0,0,300,2014,8,2014-08-26,827
684,NAPL,7,A,85.0,0,300,2014,8,2014-08-26,828
685,NAPL,7,B,,0,300,2014,8,2014-08-26,829
686,NAPL,7,C,77.0,0,300,2014,8,2014-08-26,830
687,NAPL,7,C,85.0,0,300,2014,8,2014-08-26,831
688,NAPL,7,C,90.0,0,300,2014,8,2014-08-26,832
689,NAPL,7,C,99.0,0,300,2014,8,2014-08-26,833
690,NAPL,7,C,,1,300,2014,8,2014-08-26,834
692,NAPL,7,D,72.0,0,300,2014,8,2014-08-26,835
693,NAPL,7,D,75.0,0,300,2014,8,2014-08-26,836
694,NAPL,8,A,60.0,0,300,2014,8,2014-08-26,837
695,NAPL,8,B,73.0,0,300,2014,8,2014-08-26,838
696,NAPL,8,B,80.0,0,300,2014,8,2014-08-26,839
682,NAPL,7,A,77.0,0,300,2014,8,2014-08-26,840
697,NAPL,8,C,87.0,0,300,2014,8,2014-08-26,841
699,NAPL,8,D,84.0,0,300,2014,8,2014-08-26,842
700,NAPL,9,A,68.0,0,300,2014,8,2014-08-26,843
701,NAPL,9,A,69.0,0,300,2014,8,2014-08-26,844
702,NAPL,9,A,74.0,0,300,2014,8,2014-08-26,845
703,NAPL,9,A,80.0,0,300,2014,8,2014-08-26,846
704,NAPL,9,A,95.0,0,300,2014,8,2014-08-26,847
705,NAPL,9,A,,1,300,2014,8,2014-08-26,848
706,NAPL,9,B,73.0,0,300,2014,8,2014-08-26,849
707,NAPL,9,B,78.0,0,300,2014,8,2014-08-26,850
709,NAPL,9,B,81.0,0,300,2014,8,2014-08-26,851
710,NAPL,9,C,75.0,0,300,2014,8,2014-08-26,852
711,NAPL,9,C,85.0,0,300,2014,8,2014-08-26,853
712,NAPL,9,D,90.0,0,300,2014,8,2014-08-26,854
698,NAPL,8,D,79.0,0,300,2014,8,2014-08-26,855
681,NAPL,7,A,71.0,0,300,2014,8,2014-08-26,856
691,NAPL,7,D,70.0,0,300,2014,8,2014-08-26,857
658,NAPL,5,B,76.0,0,300,2014,8,2014-08-26,858
664,NAPL,5,C,68.0,0,300,2014,8,2014-08-26,859
663,NAPL,5,B,95.0,0,300,2014,8,2014-08-26,860
662,NAPL,5,B,93.0,0,300,2014,8,2014-08-26,861
661,NAPL,5,B,90.0,0,300,2014,8,2014-08-26,862
